timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035123.539,-225000,4028000,259,4270000,dumpsys_battery
1775035124.099,-225000,4028000,259,4270000,dumpsys_battery
1775035124.619,-225000,4028000,259,4270000,dumpsys_battery
1775035125.079,-225000,4028000,259,4270000,dumpsys_battery
1775035125.617,-225000,4028000,259,4270000,dumpsys_battery
1775035126.102,-225000,4028000,259,4270000,dumpsys_battery
1775035126.494,-225000,4028000,259,4270000,dumpsys_battery
1775035126.911,-225000,4028000,259,4270000,dumpsys_battery
1775035127.526,-225000,4028000,259,4270000,dumpsys_battery
1775035128.296,-225000,4028000,259,4270000,dumpsys_battery
1775035128.888,-225000,4028000,259,4270000,dumpsys_battery
1775035129.505,-225000,4028000,259,4270000,dumpsys_battery
1775035130.091,-381000,3957000,259,4265000,dumpsys_battery
1775035130.681,-381000,3957000,259,4265000,dumpsys_battery
1775035131.279,-381000,3957000,259,4265000,dumpsys_battery
