timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034013.257,-209000,4047000,253,4405000,dumpsys_battery
1775034013.751,-209000,4047000,253,4405000,dumpsys_battery
1775034014.242,-209000,4047000,253,4405000,dumpsys_battery
1775034014.731,-209000,4047000,253,4405000,dumpsys_battery
1775034015.190,-209000,4047000,253,4405000,dumpsys_battery
1775034015.633,-209000,4047000,253,4405000,dumpsys_battery
1775034016.064,-209000,4047000,253,4405000,dumpsys_battery
1775034016.515,-209000,4047000,253,4405000,dumpsys_battery
1775034017.104,-209000,4047000,253,4405000,dumpsys_battery
1775034017.618,-209000,4047000,253,4405000,dumpsys_battery
1775034018.280,-288000,4043000,254,4400000,dumpsys_battery
1775034018.900,-288000,4043000,254,4400000,dumpsys_battery
1775034019.375,-288000,4043000,254,4400000,dumpsys_battery
1775034019.933,-288000,4043000,254,4400000,dumpsys_battery
1775034020.570,-288000,4043000,254,4400000,dumpsys_battery
