timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033891.137,-180000,4047000,252,4415000,dumpsys_battery
1775033891.671,-180000,4047000,252,4415000,dumpsys_battery
1775033892.093,-180000,4047000,252,4415000,dumpsys_battery
1775033892.634,-180000,4047000,252,4415000,dumpsys_battery
1775033893.045,-180000,4047000,252,4415000,dumpsys_battery
1775033893.434,-180000,4047000,252,4415000,dumpsys_battery
1775033894.109,-180000,4047000,252,4415000,dumpsys_battery
1775033894.573,-180000,4047000,252,4415000,dumpsys_battery
1775033895.091,-180000,4047000,252,4415000,dumpsys_battery
1775033895.660,-180000,4047000,252,4415000,dumpsys_battery
1775033896.172,-180000,4047000,252,4415000,dumpsys_battery
1775033896.694,-180000,4047000,252,4415000,dumpsys_battery
1775033897.133,-180000,4047000,252,4415000,dumpsys_battery
1775033897.620,-180000,4047000,252,4415000,dumpsys_battery
1775033898.125,-253000,4046000,253,4410000,dumpsys_battery
1775033898.694,-253000,4046000,253,4410000,dumpsys_battery
1775033899.136,-253000,4046000,253,4410000,dumpsys_battery
1775033899.669,-253000,4046000,253,4410000,dumpsys_battery
