timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035456.808,-191000,4018000,259,4230000,dumpsys_battery
1775035457.438,-191000,4018000,259,4230000,dumpsys_battery
1775035457.925,-191000,4018000,259,4230000,dumpsys_battery
1775035458.481,-191000,4018000,259,4230000,dumpsys_battery
1775035458.892,-191000,4018000,259,4230000,dumpsys_battery
1775035459.385,-191000,4018000,259,4230000,dumpsys_battery
1775035459.982,-191000,4018000,259,4230000,dumpsys_battery
1775035460.592,-297000,4014000,260,4225000,dumpsys_battery
1775035461.130,-297000,4014000,260,4225000,dumpsys_battery
1775035461.679,-297000,4014000,260,4225000,dumpsys_battery
1775035462.183,-297000,4014000,260,4225000,dumpsys_battery
1775035462.695,-297000,4014000,260,4225000,dumpsys_battery
1775035463.161,-297000,4014000,260,4225000,dumpsys_battery
1775035463.672,-297000,4014000,260,4225000,dumpsys_battery
1775035464.247,-297000,4014000,260,4225000,dumpsys_battery
1775035464.739,-297000,4014000,260,4225000,dumpsys_battery
