run,condition,scenario,trace_path,battery_csv_path,energy_total_mj,battery_energy_valid,battery_current_nonzero_samples,battery_current_nonzero_ratio,avg_current_ma,avg_voltage_v,duration_s,sample_count,avg_power_mw,avg_cpu_freq_mhz,cpu_big_core_pct,cpu_freq_residency_ghz_s,cpu_energy_proxy_score,cpu_energy_proxy_per_s,peak_memory_rss_kb,frame_janks,energy_method,parse_error
19,ssr,static,data/runs/20260330_190406/raw/run_19_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_19_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.201,6.1,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
1,csr,static,data/runs/20260330_190406/raw/run_1_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_1_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.204,7.3,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
20,ssr,static,data/runs/20260330_190406/raw/run_20_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_20_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.201,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
21,ssr,static,data/runs/20260330_190406/raw/run_21_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_21_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.201,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
22,ssr,dynamic,data/runs/20260330_190406/raw/run_22_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_22_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.2,7.6,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
23,ssr,dynamic,data/runs/20260330_190406/raw/run_23_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_23_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.199,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
24,csr,static,data/runs/20260330_190406/raw/run_24_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_24_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.201,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
25,csr,dynamic,data/runs/20260330_190406/raw/run_25_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_25_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.201,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
26,csr,dynamic,data/runs/20260330_190406/raw/run_26_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_26_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.2,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
27,csr,static,data/runs/20260330_190406/raw/run_27_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_27_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.2,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
28,csr,massive,data/runs/20260330_190406/raw/run_28_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_28_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.2,7.3,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
29,ssr,static,data/runs/20260330_190406/raw/run_29_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_29_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.2,7.0,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
2,csr,massive,data/runs/20260330_190406/raw/run_2_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_2_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.203,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
30,csr,dynamic,data/runs/20260330_190406/raw/run_30_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_30_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.2,7.0,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
31,ssr,dynamic,data/runs/20260330_190406/raw/run_31_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_31_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.2,7.5,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
32,ssr,massive,data/runs/20260330_190406/raw/run_32_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_32_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.2,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
33,csr,dynamic,data/runs/20260330_190406/raw/run_33_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_33_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.199,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
34,csr,massive,data/runs/20260330_190406/raw/run_34_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_34_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.199,5.8,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
35,ssr,static,data/runs/20260330_190406/raw/run_35_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_35_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.199,8.2,8,0.0,,,,,,,,adb_dumpsys_battery_polling,
36,csr,static,data/runs/20260330_190406/raw/run_36_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_36_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.199,7.0,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
37,ssr,static,data/runs/20260330_190406/raw/run_37_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_37_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.199,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
38,ssr,static,data/runs/20260330_190406/raw/run_38_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_38_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.198,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
39,csr,dynamic,data/runs/20260330_190406/raw/run_39_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_39_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.197,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
3,ssr,dynamic,data/runs/20260330_190406/raw/run_3_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_3_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.203,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
40,ssr,dynamic,data/runs/20260330_190406/raw/run_40_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_40_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.199,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
41,ssr,static,data/runs/20260330_190406/raw/run_41_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_41_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.199,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
42,ssr,static,data/runs/20260330_190406/raw/run_42_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_42_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.199,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
43,csr,static,data/runs/20260330_190406/raw/run_43_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_43_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.198,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
44,csr,static,data/runs/20260330_190406/raw/run_44_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_44_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.198,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
45,ssr,dynamic,data/runs/20260330_190406/raw/run_45_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_45_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.198,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
46,ssr,massive,data/runs/20260330_190406/raw/run_46_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_46_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.198,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
47,ssr,massive,data/runs/20260330_190406/raw/run_47_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_47_ssr_massive.battery.csv,10783.25,True,6,1.0,417.33,4.158,6.0,6,1806.5,,,,,,,,adb_dumpsys_battery_polling,
48,csr,dynamic,data/runs/20260330_190406/raw/run_48_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_48_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.198,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
49,csr,massive,data/runs/20260330_190406/raw/run_49_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_49_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.198,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
4,csr,dynamic,data/runs/20260330_190406/raw/run_4_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_4_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.203,7.6,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
50,csr,static,data/runs/20260330_190406/raw/run_50_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_50_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.198,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
51,csr,massive,data/runs/20260330_190406/raw/run_51_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_51_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.197,7.8,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
52,ssr,static,data/runs/20260330_190406/raw/run_52_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_52_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.197,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
53,csr,dynamic,data/runs/20260330_190406/raw/run_53_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_53_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.197,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
54,csr,static,data/runs/20260330_190406/raw/run_54_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_54_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.197,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
